iter	Passed	Remaining
1664	22367	649332
1665	22381	649327
1666	22394	649296
1667	22408	649298
1668	22417	649153
1669	22428	649080
1670	22441	649059
1671	22449	648879
1672	22462	648854
1673	22477	648880
1674	22488	648796
1675	22500	648748
1676	22514	648755
1677	22527	648727
1678	22537	648607
1679	22552	648660
1680	22565	648620
1681	22575	648525
1682	22586	648427
1683	22600	648423
1684	22613	648399
1685	22624	648339
1686	22637	648294
1687	22648	648212
1688	22659	648144
1689	22671	648079
1690	22686	648128
1691	22701	648144
1692	22712	648052
1693	22727	648102
1694	22743	648155
1695	22754	648081
1696	22771	648154
1697	22783	648113
1698	22799	648173
1699	22812	648153
1700	22825	648115
1701	22839	648129
1702	22851	648076
1703	22860	647931
1704	22872	647867
1705	22889	647957
1706	22903	647967
1707	22917	647966
1708	22930	647943
1709	22945	647976
1710	22959	647978
1711	22975	648027
1712	22988	648001
1713	23001	647988
1714	23014	647960
1715	23033	648107
1716	23049	648177
1717	23061	648120
1718	23073	648061
1719	23084	647963
1720	23096	647919
1721	23109	647905
1722	23121	647854
1723	23139	647947
1724	23156	648054
1725	23172	648101
1726	23192	648268
1727	23208	648321
1728	23223	648366
1729	23240	648459
1730	23256	648494
1731	23272	648563
1732	23286	648559
1733	23300	648566
1734	23315	648591
1735	23330	648625
1736	23345	648649
1737	23354	648520
1738	23366	648461
1739	23376	648374
1740	23391	648391
1741	23404	648376
1742	23417	648333
1743	23429	648300
1744	23443	648302
1745	23459	648348
1746	23475	648414
1747	23491	648450
1748	23510	648592
1749	23523	648585
1750	23533	648455
1751	23543	648353
1752	23552	648222
1753	23566	648235
1754	23578	648169
1755	23594	648233
1756	23607	648195
1757	23615	648040
1758	23626	647964
1759	23634	647807
1760	23647	647771
1761	23656	647651
1762	23671	647671
1763	23679	647505
1764	23694	647548
1765	23705	647454
1766	23712	647266
1767	23718	647057
1768	23725	646864
1769	23739	646879
1770	23751	646824
1771	23765	646826
1772	23771	646611
1773	23783	646560
1774	23796	646527
1775	23804	646372
1776	23814	646257
1777	23831	646342
1778	23842	646254
1779	23852	646148
1780	23864	646120
1781	23875	646019
1782	23889	646036
1783	23897	645878
1784	23907	645757
1785	23920	645758
1786	23929	645603
1787	23938	645470
1788	23946	645321
1789	23956	645216
1790	23972	645279
1791	23988	645325
1792	24004	645383
1793	24015	645303
1794	24030	645331
1795	24041	645273
1796	24049	645112
1797	24061	645046
1798	24074	645030
1799	24089	645050
1800	24104	645094
1801	24119	645122
1802	24131	645071
1803	24138	644876
1804	24153	644918
1805	24159	644701
1806	24165	644484
1807	24172	644313
1808	24192	644470
1809	24210	644584
1810	24224	644595
1811	24233	644471
1812	24249	644511
1813	24262	644498
1814	24276	644492
1815	24289	644466
1816	24300	644386
1817	24312	644358
1818	24319	644172
1819	24328	644028
1820	24341	644020
1821	24346	643792
1822	24359	643745
1823	24372	643735
1824	24386	643736
1825	24400	643748
1826	24412	643687
1827	24420	643536
1828	24428	643376
1829	24440	643327
1830	24453	643314
1831	24466	643290
1832	24479	643263
1833	24489	643154
1834	24494	642941
1835	24507	642913
1836	24521	642924
1837	24532	642824
1838	24538	642621
1839	24550	642594
1840	24559	642446
1841	24570	642370
1842	24580	642279
1843	24593	642251
1844	24605	642199
1845	24610	641974
1846	24622	641919
1847	24633	641869
1848	24644	641783
1849	24655	641717
1850	24668	641675
1851	24676	641537
1852	24688	641491
1853	24700	641442
1854	24708	641287
1855	24717	641156
1856	24724	640997
1857	24733	640870
1858	24741	640708
1859	24752	640639
1860	24764	640598
1861	24770	640395
1862	24776	640178
1863	24786	640099
1864	24792	639894
1865	24799	639710
1866	24809	639607
1867	24821	639576
1868	24834	639557
1869	24846	639488
1870	24856	639409
1871	24868	639357
1872	24880	639305
1873	24888	639153
1874	24896	639012
1875	24906	638900
1876	24934	639270
1877	24945	639194
1878	24960	639232
1879	24971	639173
1880	24983	639128
1881	24997	639118
1882	25010	639106
1883	25023	639090
1884	25029	638892
1885	25042	638856
1886	25054	638806
1887	25062	638662
1888	25077	638702
1889	25090	638672
1890	25104	638695
1891	25113	638560
1892	25126	638535
1893	25133	638373
1894	25142	638240
1895	25150	638106
1896	25158	637958
1897	25164	637768
1898	25179	637781
1899	25187	637646
1900	25201	637640
1901	25214	637621
1902	25226	637581
1903	25239	637553
1904	25254	637595
1905	25262	637458
1906	25273	637386
1907	25282	637268
1908	25298	637305
1909	25305	637147
1910	25317	637091
1911	25326	636981
1912	25340	636971
1913	25355	637015
1914	25368	636990
1915	25381	636965
1916	25394	636959
1917	25406	636916
1918	25418	636866
1919	25432	636879
1920	25438	636677
1921	25450	636623
1922	25455	636425
1923	25462	636240
1924	25477	636282
1925	25491	636283
1926	25503	636238
1927	25514	636157
1928	25525	636099
1929	25538	636075
1930	25549	636022
1931	25564	636030
1932	25574	635956
1933	25583	635822
1934	25596	635815
1935	25610	635824
1936	25621	635751
1937	25632	635687
1938	25646	635687
1939	25655	635571
1940	25667	635522
1941	25681	635534
1942	25698	635601
1943	25714	635656
1944	25727	635656
1945	25744	635735
1946	25760	635788
1947	25774	635787
1948	25791	635872
1949	25804	635860
1950	25818	635863
1951	25835	635940
1952	25849	635947
1953	25863	635949
1954	25876	635936
1955	25889	635898
1956	25904	635943
1957	25920	635986
1958	25931	635930
1959	25947	635968
1960	25962	635997
1961	25981	636127
1962	25996	636158
1963	26010	636181
1964	26027	636252
1965	26040	636238
1966	26056	636285
1967	26069	636272
1968	26085	636321
1969	26100	636337
1970	26115	636374
1971	26129	636383
1972	26143	636393
1973	26160	636468
1974	26173	636443
1975	26186	636430
1976	26201	636468
1977	26216	636488
1978	26230	636495
1979	26243	636479
1980	26260	636557
1981	26271	636487
1982	26286	636501
1983	26298	636477
1984	26312	636480
1985	26327	636498
1986	26343	636559
1987	26356	636522
1988	26370	636544
1989	26383	636520
1990	26397	636525
1991	26411	636519
1992	26425	636530
1993	26441	636588
1994	26453	636541
1995	26464	636485
1996	26478	636489
1997	26491	636467
1998	26504	636439
1999	26523	636559
2000	26539	636605
2001	26550	636557
2002	26562	636500
2003	26575	636495
2004	26590	636522
2005	26603	636500
2006	26615	636452
2007	26628	636441
2008	26642	636439
2009	26657	636467
2010	26673	636526
2011	26686	636497
2012	26701	636535
2013	26713	636492
2014	26726	636460
2015	26744	636568
2016	26762	636661
2017	26775	636629
2018	26789	636645
2019	26806	636731
2020	26825	636837
2021	26837	636800
2022	26850	636776
2023	26867	636843
2024	26881	636860
2025	26894	636838
2026	26909	636876
2027	26928	636986
2028	26941	636976
2029	26950	636850
2030	26958	636707
2031	26974	636757
2032	26988	636771
2033	27003	636789
2034	27013	636711
2035	27025	636657
2036	27039	636677
2037	27049	636571
2038	27059	636499
2039	27074	636526
2040	27088	636524
2041	27102	636520
2042	27117	636554
2043	27129	636497
2044	27144	636543
2045	27159	636550
2046	27176	636625
2047	27193	636708
2048	27206	636679
2049	27220	636687
2050	27236	636745
2051	27252	636801
2052	27266	636791
2053	27279	636768
2054	27292	636752
2055	27308	636800
2056	27329	636971
2057	27346	637057
2058	27359	637031
2059	27374	637051
2060	27388	637050
2061	27402	637062
2062	27421	637181
2063	27437	637225
2064	27449	637194
2065	27462	637167
2066	27474	637117
2067	27488	637119
2068	27501	637117
2069	27517	637146
2070	27538	637310
2071	27552	637322
2072	27563	637264
2073	27578	637288
2074	27595	637357
2075	27609	637366
2076	27623	637372
2077	27644	637523
2078	27659	637551
2079	27675	637603
2080	27696	637758
2081	27712	637810
2082	27733	637973
2083	27747	637981
2084	27763	638038
2085	27781	638111
2086	27795	638132
2087	27811	638177
2088	27825	638177
2089	27839	638177
2090	27855	638229
2091	27870	638247
2092	27885	638267
2093	27899	638269
2094	27916	638337
2095	27929	638331
2096	27946	638394
2097	27964	638502
2098	27980	638537
2099	27993	638528
2100	28008	638535
2101	28024	638585
2102	28038	638590
2103	28050	638542
2104	28064	638549
2105	28078	638549
2106	28094	638605
2107	28109	638618
2108	28125	638668
2109	28139	638670
2110	28152	638654
2111	28165	638626
2112	28179	638627
2113	28193	638645
2114	28208	638658
2115	28221	638638
2116	28235	638638
2117	28251	638683
2118	28265	638693
2119	28280	638710
2120	28294	638720
2121	28309	638739
2122	28323	638742
2123	28337	638730
2124	28353	638791
2125	28367	638781
2126	28383	638824
2127	28398	638857
2128	28415	638937
2129	28434	639038
2130	28445	638978
2131	28458	638957
2132	28475	639016
2133	28490	639038
2134	28505	639081
2135	28519	639067
2136	28533	639068
2137	28551	639166
2138	28570	639286
2139	28586	639323
2140	28600	639312
2141	28612	639278
2142	28625	639256
2143	28640	639272
2144	28655	639304
2145	28669	639302
2146	28684	639335
2147	28699	639342
2148	28713	639362
2149	28727	639347
2150	28741	639350
2151	28755	639359
2152	28768	639337
2153	28783	639355
2154	28798	639378
2155	28813	639405
2156	28826	639377
2157	28839	639362
2158	28853	639362
2159	28867	639361
2160	28880	639339
2161	28895	639355
2162	28907	639327
2163	28924	639378
2164	28938	639384
2165	28953	639419
2166	28970	639486
2167	28984	639481
2168	28998	639484
2169	29019	639628
2170	29040	639794
2171	29056	639826
2172	29069	639808
2173	29083	639799
2174	29098	639823
2175	29111	639802
2176	29127	639856
2177	29140	639841
2178	29157	639907
2179	29172	639913
2180	29186	639914
2181	29199	639906
2182	29214	639925
2183	29229	639940
2184	29241	639901
2185	29253	639866
2186	29266	639840
2187	29282	639875
2188	29296	639875
2189	29311	639909
2190	29324	639880
2191	29339	639893
2192	29352	639886
2193	29366	639881
2194	29378	639845
2195	29393	639852
2196	29410	639926
2197	29428	640001
2198	29443	640021
2199	29455	639983
2200	29469	639995
2201	29484	640010
2202	29498	640018
2203	29515	640064
2204	29525	639995
2205	29538	639964
2206	29552	639955
2207	29565	639950
2208	29577	639897
2209	29593	639936
2210	29608	639958
2211	29621	639951
2212	29636	639973
2213	29655	640075
2214	29670	640096
2215	29683	640078
2216	29698	640089
2217	29710	640047
2218	29724	640051
2219	29737	640021
2220	29751	640028
2221	29765	640019
2222	29780	640037
2223	29791	639984
2224	29800	639867
2225	29813	639844
2226	29830	639920
2227	29845	639934
2228	29859	639932
2229	29872	639914
2230	29885	639891
2231	29899	639881
2232	29914	639910
2233	29928	639911
2234	29941	639891
2235	29956	639920
2236	29973	639972
2237	29987	639967
2238	29999	639923
2239	30015	639965
2240	30030	639984
2241	30045	640009
2242	30059	640016
2243	30075	640058
2244	30090	640083
2245	30104	640065
2246	30118	640080
2247	30134	640116
2248	30147	640098
2249	30161	640089
2250	30175	640090
2251	30189	640087
2252	30201	640048
2253	30215	640058
2254	30229	640053
2255	30241	640009
2256	30255	640013
2257	30276	640145
2258	30290	640160
2259	30304	640159
2260	30317	640120
2261	30331	640128
2262	30345	640130
2263	30359	640125
2264	30377	640199
2265	30390	640191
2266	30404	640194
2267	30418	640181
2268	30432	640180
2269	30445	640166
2270	30459	640158
2271	30473	640165
2272	30486	640134
2273	30504	640210
2274	30519	640239
2275	30532	640222
2276	30547	640228
2277	30561	640238
2278	30578	640297
2279	30594	640336
2280	30609	640352
2281	30622	640326
2282	30637	640346
2283	30652	640380
2284	30667	640391
2285	30681	640383
2286	30693	640355
2287	30710	640406
2288	30723	640386
2289	30740	640442
2290	30755	640470
2291	30769	640475
2292	30781	640432
2293	30797	640459
2294	30813	640495
2295	30828	640517
2296	30840	640486
2297	30853	640466
2298	30868	640480
2299	30882	640468
2300	30898	640505
2301	30910	640481
2302	30925	640486
2303	30940	640508
2304	30953	640492
2305	30969	640538
2306	30985	640560
2307	30997	640527
2308	31009	640473
2309	31022	640468
2310	31035	640433
2311	31049	640445
2312	31063	640426
2313	31078	640446
2314	31092	640447
2315	31106	640452
2316	31121	640464
2317	31135	640461
2318	31150	640493
2319	31167	640549
2320	31182	640568
2321	31195	640538
2322	31211	640575
2323	31227	640621
2324	31239	640574
2325	31253	640572
2326	31269	640617
2327	31284	640632
2328	31299	640659
2329	31312	640620
2330	31324	640583
2331	31338	640591
2332	31354	640620
2333	31370	640663
2334	31386	640697
2335	31398	640666
2336	31410	640612
2337	31424	640615
2338	31435	640542
2339	31449	640552
2340	31463	640546
2341	31478	640555
2342	31496	640652
2343	31509	640624
2344	31524	640634
2345	31534	640555
2346	31546	640509
2347	31557	640458
2348	31570	640431
2349	31582	640393
2350	31597	640395
2351	31609	640351
2352	31623	640350
2353	31637	640349
2354	31651	640363
2355	31666	640374
2356	31680	640373
2357	31694	640363
2358	31708	640360
2359	31719	640295
2360	31731	640259
2361	31742	640205
2362	31757	640211
2363	31768	640145
2364	31782	640143
2365	31796	640154
2366	31810	640143
2367	31821	640093
2368	31833	640036
2369	31843	639969
2370	31856	639928
2371	31871	639950
2372	31887	639985
2373	31901	639989
2374	31916	640014
2375	31930	640003
2376	31943	639985
2377	31955	639939
2378	31972	639993
2379	31987	640014
2380	32004	640078
2381	32017	640053
2382	32032	640066
2383	32047	640088
2384	32063	640120
2385	32076	640109
2386	32089	640084
2387	32105	640112
2388	32122	640172
2389	32138	640223
2390	32152	640205
2391	32166	640208
2392	32180	640214
2393	32196	640236
2394	32212	640289
2395	32227	640299
2396	32243	640335
2397	32258	640344
2398	32272	640353
2399	32287	640377
2400	32303	640401
2401	32318	640415
2402	32332	640425
2403	32352	640536
2404	32367	640554
2405	32382	640570
2406	32395	640555
2407	32411	640584
2408	32427	640630
2409	32442	640647
2410	32461	640727
2411	32476	640747
2412	32489	640737
2413	32505	640765
2414	32521	640808
2415	32536	640809
2416	32552	640863
2417	32565	640834
2418	32580	640857
2419	32594	640853
2420	32611	640894
2421	32623	640865
2422	32637	640857
2423	32648	640800
2424	32662	640797
2425	32676	640784
2426	32689	640772
2427	32705	640809
2428	32722	640849
2429	32732	640776
2430	32742	640701
2431	32758	640734
2432	32771	640705
2433	32791	640826
2434	32813	640981
2435	32829	641013
2436	32844	641027
2437	32859	641037
2438	32871	640994
2439	32885	641002
2440	32896	640927
2441	32909	640906
2442	32922	640896
2443	32933	640827
2444	32948	640844
2445	32962	640838
2446	32971	640733
2447	32980	640639
2448	32987	640510
2449	32998	640442
2450	33009	640386
2451	33018	640277
2452	33028	640206
2453	33037	640095
2454	33049	640060
2455	33061	640007
2456	33070	639920
2457	33083	639887
2458	33091	639766
2459	33098	639638
2460	33109	639568
2461	33127	639657
2462	33140	639621
2463	33156	639661
2464	33167	639598
2465	33179	639568
2466	33194	639576
2467	33203	639478
2468	33213	639401
2469	33228	639408
2470	33238	639334
2471	33253	639349
2472	33268	639365
2473	33282	639371
2474	33293	639299
2475	33303	639230
2476	33316	639200
2477	33326	639124
2478	33339	639108
2479	33357	639165
2480	33370	639145
2481	33382	639104
2482	33394	639059
2483	33404	638991
2484	33414	638913
2485	33426	638877
2486	33442	638901
2487	33455	638888
2488	33469	638877
2489	33485	638916
2490	33498	638890
2491	33514	638921
2492	33527	638908
2493	33541	638894
2494	33553	638860
2495	33565	638823
2496	33580	638844
2497	33593	638819
2498	33607	638813
2499	33621	638807
2500	33634	638780
2501	33645	638722
2502	33658	638702
2503	33673	638714
2504	33686	638702
2505	33700	638702
2506	33716	638726
2507	33731	638746
2508	33744	638724
2509	33760	638753
2510	33774	638765
2511	33790	638793
2512	33806	638829
2513	33819	638807
2514	33834	638821
2515	33850	638848
2516	33866	638894
2517	33881	638900
2518	33897	638947
2519	33917	639052
2520	33938	639170
2521	33949	639108
2522	33961	639083
2523	33976	639093
2524	33993	639148
2525	34011	639224
2526	34026	639239
2527	34041	639250
2528	34058	639291
2529	34074	639326
2530	34090	639361
2531	34105	639382
2532	34121	639411
2533	34137	639445
2534	34153	639477
2535	34166	639470
2536	34183	639522
2537	34202	639608
2538	34222	639706
2539	34237	639725
2540	34251	639721
2541	34265	639724
2542	34282	639768
2543	34296	639774
2544	34310	639767
2545	34341	640087
2546	34355	640068
2547	34369	640067
2548	34382	640050
2549	34393	639987
2550	34406	639973
2551	34420	639957
2552	34434	639963
2553	34448	639962
2554	34461	639923
2555	34474	639914
2556	34490	639937
2557	34503	639918
2558	34516	639904
2559	34530	639890
2560	34545	639915
2561	34558	639880
2562	34571	639858
2563	34596	640067
2564	34607	640009
2565	34619	639952
2566	34631	639917
2567	34645	639908
2568	34661	639957
2569	34676	639967
2570	34685	639870
2571	34699	639854
2572	34711	639824
2573	34723	639780
2574	34734	639723
2575	34749	639728
2576	34762	639707
2577	34775	639696
2578	34790	639699
2579	34806	639741
2580	34821	639760
2581	34842	639876
2582	34856	639865
2583	34868	639831
2584	34883	639847
2585	34898	639857
2586	34917	639942
2587	34936	640037
2588	34948	639988
2589	34960	639951
2590	34971	639899
2591	34984	639865
2592	34992	639750
2593	35003	639689
2594	35014	639637
2595	35025	639579
2596	35038	639555
2597	35053	639564
2598	35068	639585
2599	35082	639587
2600	35099	639630
2601	35111	639590
2602	35125	639578
2603	35139	639575
